33
Ano,Mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1976;08; 0; 0; 0; 0; 0; 17; 0; 0; 0; 125; 2; 12; 110; 497; 0; 0; 0; 0; 4; 185; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1976;09; 0; 0; 0; 0; 2; 255; 25; 0; 0; 0; 0; 0; 1; 96; 13; 630; 1; 0; 0; 0; 0; 0; 0; 26; 0; 163; 177; 12; 0; 0; 9999
1976;10; 0; 0; 0; 0; 0; 170; 0; 0; 403; 177; 0; 0; 0; 0; 0; 0; 0; 113; 79; 14; 0; 0; 0; 0; 328; 62; 1; 0; 0; 0; 26
1976;11; 357; 168; 0; 163; 188; 78; 0; 0; 0; 0; 0; 0; 20; 0; 0; 247; 46; 0; 0; 0; 210; 85; 0; 0; 0; 10; 99; 0; 2; 0; 9999
1976;12; 69; 72; 0; 0; 0; 0; 5; 0; 0; 0; 75; 34; 0; 524; 143; 142; 163; 0; 0; 59; 112; 0; 10; 258; 46; 105; 280; 481; 0; 0; 0
1977;01; 385; 0; 81; 0; 198; 0; 195; 140; 0; 0; 0; 0; 0; 0; 6; 0; 11; 73; 94; 422; 0; 0; 22; 0; 14; 175; 23; 21; 0; 104; 33
1977;02; 317; 20; 0; 22; 41; 9; 0; 0; 0; 0; 24; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 55; 0; 62; 77; 10; 0; 9999; 9999; 9999
1977;03; 0; 0; 98; 0; 0; 0; 40; 0; 12; 0; 0; 0; 0; 243; 0; 0; 0; 0; 0; 0; 244; 31; 0; 0; 0; 0; 169; 0; 140; 0; 58
1977;04; 0; 0; 0; 371; 64; 0; 0; 0; 20; 262; 7; 0; 0; 0; 0; 0; 0; 0; 215; 476; 45; 186; 0; 0; 0; 0; 0; 0; 0; 0; 9999
1977;05; 0; 0; 25; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 30; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1977;06; 0; 0; 0; 86; 47; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 38; 0; 0; 0; 0; 0; 31; 0; 0; 0; 0; 0; 0; 0; 0; 9999
1977;07; 0; 0; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 15; 0; 0; 0; 0; 0; 0; 0; 0
1977;08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9; 225; 48
1977;09; 360; 189; 14; 0; 0; 0; 193; 61; 0; 0; 0; 0; 0; 0; 0; 0; 0; 17; 37; 0; 22; 97; 0; 50; 0; 0; 0; 0; 0; 5; 9999
1977;10; 16; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 249; 82; 0; 0; 0; 0; 0; 0; 0; 0; 815; 186; 0; 0; 0
1977;11; 0; 369; 0; 0; 0; 0; 0; 0; 0; 0; 0; 94; 281; 37; 24; 262; 71; 186; 607; 5; 62; 13; 76; 0; 24; 0; 100; 312; 80; 171; 9999
1977;12; 74; 670; 403; 155; 0; 43; 0; 168; 0; 131; 245; 0; 0; 0; 17; 0; 0; 0; 25; 158; 355; 20; 251; 158; 9; 0; 0; 0; 0; 0; 0
1978;01; 19; 202; 21; 100; 307; 136; 68; 273; 82; 293; 425; 26; 255; 96; 5; 103; 52; 0; 0; 0; 0; 17; 0; 0; 0; 0; 86; 73; 0; 0; 0
1978;02; 0; 0; 0; 0; 0; 0; 0; 55; 0; 0; 0; 0; 0; 0; 0; 412; 0; 340; 0; 0; 0; 0; 271; 0; 14; 0; 64; 0; 9999; 9999; 9999
1978;03; 0; 0; 20; 16; 0; 0; 0; 86; 873; 600; 141; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 26; 0; 0; 0; 0; 0; 0; 19; 155; 0
1978;04; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 15; 0; 92; 0; 0; 0; 0; 0; 0; 0; 0; 9999
1978;05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 331; 427; 52; 0; 25; 48; 342; 0; 0; 22; 0; 15; 4; 456; 9
1978;06; 0; 0; 0; 21; 0; 0; 0; 0; 224; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9999
1978;07; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 58; 5; 71; 1; 28; 288; 73; 0; 0; 0; 0; 0; 0; 0; 0; 0
1978;08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1978;09; 5; 0; 0; 0; 0; 35; 0; 171; 0; 0; 0; 0; 0; 0; 182; 0; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9999
1978;10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 108; 0; 0; 9; 0; 0; 13; 0; 211; 0; 0; 0; 0; 0; 0; 0; 0; 26; 13; 278; 16
1978;11; 119; 0; 30; 27; 55; 52; 0; 0; 0; 0; 127; 196; 15; 0; 0; 0; 97; 53; 0; 0; 0; 71; 0; 382; 0; 0; 7; 308; 0; 0; 9999
1978;12; 0; 0; 98; 0; 0; 21; 245; 180; 1005; 56; 4; 0; 48; 11; 358; 148; 215; 33; 0; 0; 0; 0; 4; 53; 0; 412; 800; 847; 795; 0; 0
1979;01; 0; 94; 143; 220; 35; 0; 0; 0; 0; 0; 104; 26; 565; 0; 0; 0; 0; 0; 0; 0; 230; 15; 0; 0; 0; 24; 0; 305; 108; 422; 0
1979;02; 19; 0; 0; 0; 0; 22; 53; 0; 0; 138; 4; 39; 137; 204; 17; 0; 0; 58; 0; 0; 0; 205; 626; 363; 0; 0; 32; 0; 9999; 9999; 9999
1979;03; 0; 0; 95; 0; 0; 0; 0; 8; 0; 0; 20; 673; 246; 405; 156; 0; 0; 0; 0; 43; 0; 0; 4; 120; 0; 0; 0; 0; 0; 0; 0
1979;04; 0; 0; 0; 172; 319; 56; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 13; 352; 9999
1979;05; 0; 0; 0; 4; 281; 0; 8; 0; 0; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 45; 0; 0; 0; 0; 182; 21; 0
1979;06; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9999
1979;07; 0; 0; 0; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 95; 0; 0; 5; 63; 74; 0; 25; 0; 0; 0; 0
1979;08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 41; 122; 0; 0; 0; 0; 0; 0; 0; 73; 0; 9; 0; 0
1979;09; 0; 0; 56; 0; 0; 0; 0; 0; 5; 61; 198; 57; 0; 252; 357; 54; 0; 0; 0; 0; 0; 0; 105; 6; 0; 0; 0; 0; 0; 0; 9999
1979;10; 198; 0; 0; 0; 0; 0; 0; 60; 0; 0; 0; 0; 35; 48; 149; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 109; 0; 0; 0; 0
1979;11; 0; 583; 108; 34; 0; 0; 0; 425; 152; 238; 26; 0; 0; 0; 73; 0; 0; 0; 0; 0; 0; 0; 109; 332; 15; 234; 0; 0; 0; 0; 9999
1979;12; 0; 6; 91; 185; 36; 0; 0; 0; 0; 0; 0; 31; 413; 132; 51; 38; 31; 0; 0; 0; 0; 12; 107; 204; 587; 205; 276; 349; 28; 34; 233
1980;01; 78; 0; 0; 0; 0; 21; 32; 240; 417; 432; 423; 132; 266; 51; 0; 0; 5; 486; 117; 12; 187; 4; 642; 5; 523; 0; 92; 0; 0; 0; 103
1980;02; 4; 0; 0; 0; 0; 0; 0; 0; 0; 297; 20; 136; 43; 48; 0; 9; 9; 75; 0; 0; 0; 0; 442; 162; 8; 289; 73; 89; 262; 9999; 9999
1980;03; 44; 0; 0; 0; 0; 0; 0; 0; 0; 185; 0; 16; 59; 415; 216; 43; 84; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 169; 22
1980;04; 0; 0; 275; 38; 118; 47; 0; 0; 13; 8; 7; 0; 0; 7; 173; 48; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9999
1980;05; 0; 63; 4; 0; 0; 0; 0; 0; 0; 0; 44; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 12; 3; 0; 0; 0; 0; 0; 0; 0; 0
1980;06; 0; 0; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 47; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 76; 78; 237; 0; 0; 1; 9999
